country,year,reporting_level,welfare_type,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,palma_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Jamaica,1993,national,consumption,9.83469482421874,31.009658203125,64.729536048857,1.47455078124999,90.609085712811,98.53148804400423,99.677412242006,99.999,7.918574218749989,14.26496093749999,21.4656689453125,244351.0,770461.0,1608259.0,36636.0,2251258.0,2448097.0,2476568.0,2484558.0,196744.0,354425.0,533332.0,2.58112828552165,9.716125858616287,26.00371248194332,0.50971927376397,50.75743505627936,73.4062008362387,82.01480323010813,99.998,5.407414639472219,4.393268428316519,1.4696191094614586,14.823867619588428,2.71778512920714,4.0775158738588,5.26690715098538,6.3913401640324,7.53027115035122,8.76862603742533,10.23382751192112,12.18708500526896,15.412676879138507,27.41396509781111,1.91,2.55,3.14,3.76,5.11,6.0,7.28,9.75,0.3567342174651031,1.48556606162006,5.104712041884817,2.220956719817768,2.298429319371728
Jamaica,1996,national,consumption,3.4280403618886104,14.30703299215947,43.15950758008436,0.24775487978485,77.55068999398577,94.55551822206668,97.64033070380091,98.89562208735023,6.554305118332191,12.71811198323799,21.42679434423114,87711.0,366064.0,1104293.0,6339.0,1984236.0,2419327.0,2498256.0,2530374.0,167700.0,325410.0,548233.0,0.8286926038330801,3.79591059613298,14.598769090418427,0.0822890249551664,36.62331167033814,62.76497067663088,73.94850503651396,80.04377060454999,8.268507242632793,6.11376912998134,2.078353181044021,27.01937044232561,2.51357726377494,3.89675207738399,4.76847264444575,5.77527927575152,6.868953152764471,8.02415070155314,9.33629066841133,11.34938690551123,14.789690645046033,32.67744666535759,2.74,3.56,4.35,5.18,7.09,8.35,10.52,14.94,0.4039490228751146,1.9274088735105923,5.452554744525547,2.441176470588235,2.233576642335766
Jamaica,1999,national,consumption,2.61432505273595,10.1069723914712,30.69166356925225,0.19329371286731,65.95803231793039,88.3824490280993,94.67163114762032,97.21099796748672,9.51042930439617,15.29923099996009,23.14476447730945,68827.0,266084.0,808012.0,5089.0,1736462.0,2326824.0,2492398.0,2559252.0,250379.0,402779.0,609327.0,0.72375621917499,2.87014763870232,10.072144842858387,0.11214542927796,27.78126693014006,53.88187652191775,66.5779685206744,73.99678522344453,11.134830256333586,7.71866524859774,2.2824923185881505,39.00619743822456,2.04986718795273,3.40841452590918,4.38719649346001,5.38432086399816,6.3786568055633,7.55345686445541,8.9220243295679,11.23541407891561,15.64985220553421,35.03079664464351,3.2,4.32,5.43,6.53,9.14,10.92,14.24,21.56,0.4408019870973195,2.300148313224406,6.737499999999999,2.792746113989637,2.4125
Jamaica,2002,national,consumption,2.73290027592599,11.29703763299258,33.5750157392147,0.4945066576025799,62.69560894250734,85.7078888433453,92.95593361769748,95.97892677176011,9.86305185236856,16.98755940742385,25.04271517524106,73593.0,304211.0,904122.0,13316.0,1688294.0,2307979.0,2503157.0,2584562.0,265597.0,457448.0,674361.0,0.72525898956553,3.09900337752677,11.18244997667885,0.13840035891344,28.66448825656329,52.67196691667056,65.125204438924,72.52300177576907,12.180979248835705,7.637271242317597,2.2179448395834283,46.30010346848893,1.82082638372069,2.95704349223807,3.77593013596128,4.65329043313708,5.67081248887947,6.91979343937954,8.74367702033492,11.27982288228212,16.16863843057076,38.01016529349595,3.07,4.11,5.11,6.27,9.35,12.0,16.02,24.56,0.4831596261345999,2.8780120384290715,8.0,3.2146596858638743,2.488599348534202
Jamaica,2004,national,consumption,1.65584573545277,8.82891742803835,29.23493006054717,0.13911024216191,61.57286252926202,85.88449774120927,93.67855308241168,96.24576990100712,8.69433423540509,15.65007065926288,22.286589108707112,45122.0,240590.0,796657.0,3791.0,1677871.0,2340367.0,2552756.0,2622714.0,236922.0,426467.0,607313.0,0.3660096832950399,2.18762068470994,9.14745668848842,0.0105536900777171,26.34905450404916,51.30001348642732,64.39032180891667,72.08066073770098,12.145455797790152,7.950248244829013,2.507242088846949,43.42951683932001,2.06434581837854,3.2158304340554498,4.16569566075209,5.05745367318739,6.0013547806338,7.2243045989618,9.032750443713027,11.61565616346078,15.86477639290233,35.75783203395458,3.32,4.46,5.59,6.69,9.65,12.56,15.86,23.26,0.4545747436622845,2.4654919191465083,7.006024096385543,2.925786163522013,2.394578313253012
Japan,2008,national,income,0.47982560789475,0.7187239745149999,1.44733092986226,0.2457605362586599,5.47995686553672,20.74618307687305,41.70707868277175,60.74348416007337,9.99824414489851,15.73460155174728,21.99574485602233,614479.0,920419.0,1853495.0,314728.0,7017797.0,26568184.0,53411336.0,77789928.0,12804051.0,20150203.0,28168411.0,0.18204707249054,0.3316238115113999,0.65104267702096,0.0921646509431238,1.77493346499008,7.03359094901814,15.00136550060674,24.03100776392266,40.446238295957365,34.4462266768755,9.23100405408858,105.75550111083484,2.28228988479535,4.14197317345953,5.48912015875735,6.64970044869487,7.881650655128531,9.13904626228716,10.53852648127687,12.37963441447954,15.35088005251019,26.14717846861056,13.82,19.5,24.48,29.26,39.65,46.1,54.65,71.3,0.3484231506323008,1.4085579173957017,5.159189580318379,2.0756914119359533,2.4855282199710564
Japan,2010,national,income,0.0,0.2428056502604799,0.4829802882335899,0.0,1.23330293722322,8.44556464813144,27.74469246530157,49.496246571932566,3.98277983931103,8.74599293078248,15.48790642418901,0.0,310961.0,618553.0,0.0,1579491.0,10816235.0,35532628.0,63389843.0,5100746.0,11200993.0,19835362.0,0.0,0.0617300251279826,0.17168739380231,0.0,0.44878245769533,2.13234191415537,7.21557342893443,15.13081643963333,48.77319593953435,40.14345947936617,15.873033508464076,125.25492693507256,3.2544583562131897,4.90385389576571,5.88541995230595,6.8159528799268205,7.7471313841050895,8.72590459175918,10.11031178715843,12.05232118708419,14.82354705013052,25.68109891555087,21.44,26.56,31.0,35.35,45.4,53.4,63.7,84.3,0.3210032043008336,1.2311355042933243,3.9319029850746254,2.1022443890274314,1.8703358208955223
Japan,2013,national,income,0.72788788742459,0.94340350645419,1.20940649004075,0.1906989352386099,2.67325159097314,10.23109625609066,30.21710646872235,52.91680791962246,5.22438746102822,9.10366751279518,16.48884003968502,927657.0,1202321.0,1541328.0,243036.0,3406925.0,13039021.0,38510191.0,67439826.0,6658221.0,11602169.0,21014202.0,0.16441487045801,0.44310043464013,0.68658364255918,0.0187193945089451,1.2181417783935,3.2211605756287898,8.620083708145291,16.8546632275902,46.83880484095635,39.05675410467071,13.603093284678655,123.6955117708808,2.90423577861747,4.8392382556884,5.95482717376078,6.88267001938135,7.758631881510659,8.79720746660482,9.94728495021154,11.77820503198827,14.72893171408993,26.40876772814667,19.84,25.58,29.98,34.2,43.7,50.0,60.25,79.6,0.3285472862273798,1.2831643092200808,4.012096774193548,2.041025641025641,1.965725806451613
Jordan,1986,national,consumption,0.0,2.5973730468749903,23.21051430650785,0.0,58.80086973745935,89.24634898609906,95.99140196804156,98.21461748219694,4.6965625,12.605136718749993,20.56590516195829,0.0,78318.0,699865.0,0.0,1773019.0,2691040.0,2894423.0,2961459.0,141615.0,380082.0,620123.0,0.0,0.21941898778638,5.37431653712153,0.0,21.9459510305225,49.975504612841895,64.42263588087071,72.63523930426771,11.13861513579396,8.686488260161546,3.494723145434889,31.31329273718397,3.13748442048652,4.13477589049896,5.11464446644968,6.12251499869143,7.21077575147602,8.45452790028921,9.98528476168547,12.08963210749266,15.63798455087125,28.11237515205876,4.07,5.15,6.25,7.41,10.2,12.14,15.02,20.64,0.3606142977863347,1.518814500512763,5.071253071253072,2.375143843498274,2.135135135135134
Jordan,1992,national,consumption,2.70721435546874,16.68146972656249,44.04416015624999,0.16255737304687,75.8367483351824,93.84500944977069,97.3870105076024,98.57686276384749,7.454799804687499,14.6799169921875,22.44203613281249,107684.0,663533.0,1751930.0,6466.0,3016533.0,3732842.0,3873731.0,3921059.0,296527.0,583918.0,892669.0,0.48873160668506,3.9679785466587,15.21792057542325,0.0476915208196382,36.42737125342938,61.99974353319065,73.32671717667105,79.51268350953347,8.751605278824755,6.084013292588685,2.221898370629044,30.621412799750203,2.5388466456606698,3.4503198073993304,4.36599752838315,5.32531863340438,6.37786272628158,7.598782398143141,9.12434694189148,11.25982059765383,14.96922356411822,34.98948115706417,2.66,3.46,4.26,5.12,7.29,8.79,11.12,15.82,0.4336262424131006,2.2314033321865576,5.947368421052631,2.5891980360065467,2.296992481203008
Jordan,1997,national,consumption,1.48065307617187,13.386230468749998,45.28902832031249,0.1381481933593699,81.4510816330888,96.32196260858268,98.5561642038666,99.2449759157946,3.98869628906249,9.96894531249999,17.853110351562503,71790.0,649036.0,2195855.0,6698.0,3949185.0,4670205.0,4778531.0,4811928.0,193393.0,483348.0,865614.0,0.3034908983025099,2.74244902339311,13.98658571883254,0.0572916500706394,37.698223717662486,64.62869094035857,75.64905140117153,81.47546829213856,7.616461668519184,5.871365440326694,2.4896088237360727,22.72526296118616,3.2687210046973303,4.28994553106332,5.2438806417983,6.188982289067671,7.1809644629005005,8.29082975231181,9.63654084452813,11.47259684559383,14.59050412274432,29.837034505294746,2.94,3.67,4.36,5.09,6.84,7.95,9.66,13.08,0.3642055577524518,1.5710706479816003,4.448979591836735,2.220713073005093,2.003401360544218
Jordan,2002,national,consumption,0.9849342240447,8.56724978890111,35.56109767240026,0.0157372037230527,73.21266636192455,93.35400720004787,97.7936462685214,99.10758486299372,4.47816262136749,10.50060492198827,18.3148977444828,52374.0,455565.0,1890966.0,837.0,3893094.0,4964112.0,5200191.0,5270060.0,238127.0,558371.0,973897.0,0.14675366212865,1.6943860021414898,10.00976850778385,0.0080562033840244,31.1775648696725,58.72746498132003,71.12871502832604,77.99193581540834,8.955709897546528,6.806168234090252,2.6683821743830984,26.43131527234787,2.9795317232351604,4.2462279839191,5.18530891777033,6.09642323305648,7.08187550356707,8.21739437275054,9.65287891598438,11.67844941646017,15.34854295875382,29.51336697450293,3.35,4.23,5.06,5.88,7.94,9.39,11.72,16.72,0.3695461630006001,1.5946713472023355,4.991044776119402,2.4588235294117644,2.029850746268657
Jordan,2006,national,consumption,0.28905168753255,3.85611006861292,24.43411526544928,0.0075029914407643,67.63219928771372,92.85911675782413,97.59887969247303,99.05650026151098,3.29220143896374,8.567658845577029,15.07586887886529,17319.0,231041.0,1463982.0,450.0,4052215.0,5563698.0,5847683.0,5935017.0,197254.0,513335.0,903278.0,0.0471361514793516,0.65900301351363,5.83170223836181,0.0017991412759615,25.00081801271371,54.55789386506592,68.27738779567153,75.81725053461852,9.830933438349104,7.767600049040578,3.2754054342564114,27.029353712596222,3.33173391397353,4.69486638142834,5.64013465133526,6.535912866965229,7.4022970047355905,8.447251847455881,9.77432999542791,11.70896954506849,14.97031528943548,27.49418850417446,4.07,5.1,6.02,6.86,8.89,10.44,12.74,17.32,0.3385625356337215,1.3609200515551552,4.255528255528255,2.229086229086229,1.909090909090909
Jordan,2008,national,consumption,0.11823338528817,2.84724576744002,23.006028950194672,0.0,67.62869832017114,92.49836390840127,97.73523812060311,99.30642757443172,2.68937123717096,6.80249960413974,14.67613015429401,7752.0,186679.0,1508384.0,0.0,4434057.0,6064630.0,6407984.0,6510999.0,176328.0,446004.0,962237.0,0.0131626969139996,0.4486383046771199,5.0488234105585,0.0,24.23654164482323,54.11470845401466,67.96271600063457,75.64657571309766,9.814383996440489,7.866922791486178,3.501884599811059,26.08126249432554,3.56811451547151,4.85126803774423,5.75497523042044,6.62307619123205,7.54299701357356,8.53991094364612,9.7953820032855,11.66107142868205,15.08867636826584,26.57452826767811,4.25,5.26,6.06,6.93,8.93,10.4,12.7,17.66,0.3257345028644143,1.2777791865953734,4.155294117647059,2.243964421855146,1.851764705882353
Jordan,2010,national,consumption,0.10412249606625,2.0360296527583097,17.49226431666899,0.0142805944815439,60.18841004635574,90.5019499596,96.47959290737184,98.4462741429132,2.71935419020603,7.47404193941336,14.91502168008973,7561.0,147847.0,1270208.0,1037.0,4370606.0,6571836.0,7005905.0,7148717.0,197467.0,542731.0,1083060.0,0.0261651936317776,0.34475618687091,3.61990831459515,0.0004453568392094,20.14009587371376,49.9990503576886,64.71780419951037,72.9540543344265,11.029038921455738,8.72710700337821,3.809426852637967,30.27658685270644,3.4539971068804203,4.74424250614669,5.63674164847283,6.46900587781367,7.395515399845511,8.44161809638069,9.74197003827082,11.709610132028253,14.955599124622958,27.45170006953805,4.69,5.75,6.68,7.64,9.97,11.68,14.26,19.56,0.3365573031098069,1.3520349417669142,4.170575692963752,2.2405498281786937,1.861407249466951
Kazakhstan,1993,national,income,5.20112408461291,21.77616064782225,54.5716248861286,0.0,87.35624239068656,98.60106582497096,99.999,99.999,7.02013338387527,13.31619901158145,20.24492861209107,851979.0,3567081.0,8939199.0,0.0,14309540.0,16151517.0,16380508.0,16380508.0,1149945.0,2181283.0,3316255.0,0.66921460482288,5.74076974808196,19.42544057963385,0.0,44.2495857554474,69.67224514758585,99.998,99.998,6.110478308822243,5.151813577581611,1.873191585309672,15.238242360425344,3.06554002917444,4.4202185743575,5.60281083760811,6.71822606291021,7.844729981035741,9.0647180961644,10.49967487177957,12.3934777712097,15.45271579009387,24.93788798566641,2.31,3.07,3.77,4.44,5.95,6.93,8.32,10.92,0.3266573479388877,1.2590571746230683,4.727272727272728,2.120388349514563,2.2294372294372296
Kazakhstan,1996,national,consumption,5.91126796067557,21.75447441391479,52.564910511721706,0.80980589866397,83.85114696244013,98.1566675069322,99.7101083942526,99.87396017141415,6.903831610789,12.82770355432316,20.07814469372321,920871.0,3388961.0,8188681.0,126153.0,13062522.0,15291068.0,15533067.0,15558592.0,1075495.0,1998329.0,3127819.0,1.4847183346619002,6.07887486045607,19.5453110354845,0.2468106758826599,42.57169811576626,68.00021586141543,78.36954821369832,83.73326983921639,6.516942518404285,5.168646459188987,1.7329093189861096,17.133145161819414,2.65908332640998,4.19137932782972,5.23060861805825,6.27508985689307,7.41458841763006,8.70351996312582,10.49316476654864,12.73070604151037,16.0117012013347,26.29015848065908,2.38,3.08,3.73,4.49,6.11,7.47,9.14,12.04,0.3537830814027071,1.4322253054780043,5.0588235294117645,2.319845857418112,2.180672268907564
Kazakhstan,2001,national,consumption,8.86023432064843,29.433216989164627,61.63814669582239,1.07673329504716,89.06485523240548,98.6652633119773,99.7033166974853,99.89553088170784,7.86776102155086,14.14329195746883,21.61950685955262,1316483.0,4373286.0,9158402.0,159985.0,13233555.0,14660015.0,14814253.0,14842813.0,1169018.0,2101458.0,3212299.0,2.15382375320165,8.89180814117805,24.67104180888456,0.2331058346606399,48.76510152115156,72.22415745142793,81.26070028778787,85.89910399657487,5.661704279270305,4.551393168859344,1.495444817595641,15.366343655820229,2.6413333226729,4.10197669508768,5.18883436502874,6.2571988063507,7.41377731789237,8.73819229648921,10.296479213984409,12.4660206223796,15.755342664140809,27.14084469597321,1.99,2.64,3.23,3.86,5.36,6.37,7.83,10.36,0.3596475855684515,1.492128902827987,5.206030150753769,2.276923076923077,2.28643216080402
Kazakhstan,2002,national,consumption,5.61120962895495,24.86872444324587,58.62685413695079,0.40068473241048,87.68836677481967,98.47749159564069,99.62368927123548,99.86648312018556,5.81904925082302,11.96697378140779,19.43594357819813,833767.0,3695231.0,8711334.0,59538.0,13029569.0,14632719.0,14803032.0,14839109.0,864650.0,1778166.0,2887977.0,1.12897477110127,6.56236397893792,21.76757104195011,0.0809318412402362,46.283266856816056,70.73325844728771,80.22020202181007,85.11083230992081,5.983844823915982,4.8049706584647565,1.7685341938267545,16.03364031992442,2.95551480004687,4.34409692308679,5.36149820765168,6.35477091101075,7.44000030424046,8.69964657691031,10.22276696002491,12.28269346808998,15.54413198199463,26.79487986694079,2.26,2.92,3.5,4.11,5.63,6.67,8.14,10.82,0.3481114002292449,1.4090790792108243,4.787610619469027,2.24948024948025,2.1283185840707963
Kazakhstan,2003,national,consumption,3.68597338428543,19.87483075382113,52.88455205678604,0.2148979366645599,85.25595863146599,98.3288154252035,99.63402822318956,99.87080966794043,5.37845075935945,11.671168275979907,19.17153023214304,549542.0,2963142.0,7884568.0,32039.0,12710827.0,14659862.0,14854456.0,14889758.0,801874.0,1740057.0,2858287.0,0.72610950468957,4.873400957929071,18.4325537630261,0.0366082409219717,42.58990603569284,68.48737036583314,78.71451237720026,83.98240974231676,6.433709864332223,5.26223293664687,1.971824161359952,16.590639765533133,3.06483227086681,4.4589320764593,5.46532897259912,6.471998332714329,7.57952770553712,8.84618723795775,10.37523231442217,12.40094053695382,15.54997059937932,25.787049953106848,2.51,3.21,3.83,4.51,6.15,7.26,8.79,11.56,0.3369147880363955,1.325056703569313,4.605577689243028,2.197718631178708,2.095617529880478
Kazakhstan,2004,national,consumption,1.75401777071684,13.9641179558664,48.15216000574892,0.0637726772044479,84.29157883773169,98.24053408345286,99.59912849884836,99.83798430259704,3.84525984588666,9.12941294746742,16.65134718423095,263330.0,2096431.0,7229076.0,9574.0,12654681.0,14748836.0,14952801.0,14988661.0,577288.0,1370597.0,2499864.0,0.28190196514288,2.92443905099142,14.838098300493993,0.0063261734743497,39.421044871097685,66.7138379174124,77.51584076253977,83.07437283838655,6.814708416841626,5.643911492698486,2.3231186786563054,17.10560701616101,3.40897737152632,4.79096401420537,5.75954818371522,6.711470398648039,7.72735467474452,8.909654913822559,10.33606447116625,12.19393698623534,15.06101809912147,25.1010108868148,2.9,3.6,4.25,4.91,6.52,7.62,9.11,11.78,0.3183875853262661,1.2143127810976129,4.062068965517241,2.088652482269504,1.9448275862068964
Kazakhstan,2005,national,consumption,5.8197411901639695,21.71564999274448,48.904794733058736,0.51439734390198,78.26810372236427,95.561106017872,98.78402243031933,99.57029314561204,9.39015695923316,16.40085532412765,24.13314787931233,881518.0,3289276.0,7407623.0,77916.0,11855292.0,14474668.0,14962845.0,15081941.0,1422330.0,2484242.0,3655455.0,1.31300971948859,6.17917927283067,18.67345641128856,0.0936778428937292,39.89022691137555,64.69353175680189,75.64832493452765,81.5490916763306,7.452886716292308,5.61818282633705,1.7376984572767766,22.15056123031964,2.33157771401261,3.61766861553418,4.618866130612831,5.6841229172100505,6.87457914398293,8.28027224493886,10.0171037125336,12.44492955929967,16.410099177833708,29.72078078403853,2.3,3.07,3.82,4.66,6.76,8.25,10.46,14.5,0.3982603995118513,1.8287195634283675,6.304347826086957,2.580071174377224,2.4434782608695653
Kazakhstan,2006,national,consumption,0.46562641057244,4.81991796851043,30.693211354341308,0.0127682252943602,76.05738738427758,96.7550091138428,99.14444028949212,99.58455842220216,2.6749379825650803,6.38879353585962,12.42752670697284,71278.0,737837.0,4698543.0,1955.0,11642930.0,14811339.0,15177115.0,15244489.0,409482.0,978002.0,1902416.0,0.0792011982201222,0.92883048356006,7.16562911975401,0.0008169483330036,29.71712113934659,60.02870192833984,72.7843295985684,79.43717687923184,8.332847418027699,6.893893409933531,3.090635832181319,20.760836239200646,3.70897926859297,5.22201210144487,6.14241737763745,6.94222167277668,7.810189118381,8.82115442526587,10.07380499379004,11.81302838460707,14.55173641258872,24.91445624491529,3.88,4.77,5.46,6.14,7.85,9.01,10.8,13.78,0.3024386524999382,1.131671261240395,3.551546391752577,2.0,1.7757731958762886
Kazakhstan,2007,national,consumption,0.22497468738091,2.30611289514193,20.31471228818186,0.0,66.5689272147074,94.94485410442788,98.69833043002068,99.41468752077384,2.35803694786659,6.43690214327852,13.278875512331153,34836.0,357083.0,3145569.0,0.0,10307661.0,14701444.0,15282639.0,15393561.0,365123.0,996702.0,2056127.0,0.0282466332570497,0.40699492832071,4.29463337647822,0.0,22.91085009110617,54.16349786703412,68.55527629092965,76.20199435004528,9.656767099541394,8.044532374198367,3.643210830584292,23.77848622982076,3.77270238893647,5.1726084730869895,6.09144364522491,6.94870792776299,7.82970796246588,8.88807519853027,10.13521350543988,11.8853760433669,14.652513912056031,24.623650943129828,4.48,5.48,6.3,7.11,9.18,10.46,12.54,16.08,0.3008405631040639,1.1199969532556755,3.589285714285713,2.0,1.7946428571428568
Kazakhstan,2008,national,consumption,0.0136677257949898,1.71611366831371,18.06679730108668,0.0,66.32133506483608,95.3438968676806,98.82505468458857,99.50796857754278,1.74994263084959,5.24457210237868,11.05274573533884,2156.0,270750.0,2850387.0,0.0,10463476.0,15042347.0,15591568.0,15699311.0,276087.0,827433.0,1743785.0,0.0004390932339919,0.27884999108562,3.51509640229943,0.0,22.113111825451632,54.01793866257813,68.51481189208121,76.20505369465272,9.598988536957998,8.069600147071107,3.861525844094823,22.699181365795624,4.0228466043346,5.4370691485069695,6.279298050749629,7.09314022581074,7.95700970752971,8.9549413862526,10.237349385799453,11.86900069541522,14.501872691225302,23.64747210437777,4.73,5.65,6.41,7.21,9.18,10.48,12.4,15.76,0.2849644381821118,1.035700132974733,3.3319238900634245,1.952912019826518,1.7061310782241017
Kazakhstan,2009,national,consumption,0.0958171577744372,2.01790397739693,19.05088050573373,0.0,66.54333043328003,95.64901906598588,99.06666618734288,99.6851988965339,2.08047049082913,5.80077413393664,11.979060435322909,15420.0,324738.0,3065824.0,0.0,10708700.0,15392626.0,15942622.0,16042162.0,334806.0,933508.0,1927769.0,0.010884965066321,0.31265651173234,3.83036185300503,0.0,22.50156709500129,54.28768283758121,68.81418227552277,76.4728635313421,9.473366978371432,8.069071442702134,3.7561149237603786,21.910768817547137,3.9649207428952495,5.42710108425368,6.31444373155167,7.123030343373619,8.01803603938124,9.04911973593023,10.33266047949582,12.02622006129566,14.61565954756898,23.12880823425445,4.62,5.59,6.36,7.15,9.12,10.5,12.42,15.68,0.2820886677411107,1.0131107727242037,3.3939393939393936,1.942998760842627,1.7467532467532467
Kazakhstan,2010,national,consumption,0.0946243040252106,1.47837463178451,14.642638643262778,0.0016869739895596,62.36647150216408,94.49404048282604,98.80112924455152,99.62003798201756,1.9823921366685,5.055255885852071,10.84090853416429,15444.0,241298.0,2389953.0,275.0,10179376.0,15423196.0,16126194.0,16259855.0,323564.0,825112.0,1769439.0,0.0129245187424905,0.22593353398639,2.75095079014441,0.000158704410609,19.65857023385634,51.65663824547332,66.86796577890442,74.9801016343618,10.074490675198012,8.554860989744244,4.089989678710276,23.260256289230256,4.05974833921804,5.48071951072847,6.32572493221845,7.14560113272459,8.02762919330268,9.03870253478986,10.29764511449917,11.95719844695039,14.578760590015891,23.08827020555367,5.05,5.96,6.78,7.64,9.7,11.12,13.14,16.74,0.2795451175206349,1.003323351971036,3.3148514851485147,1.957894736842105,1.6930693069306932
Kazakhstan,2011,national,consumption,0.0305771114385246,0.5625870128928799,6.98480111757374,0.0,48.39950882555877,90.01101898179733,97.82540242738868,99.25975360426558,1.73460606628438,4.87150600038121,11.731206433198013,5063.0,93149.0,1156488.0,0.0,8013604.0,14903306.0,16197149.0,16434638.0,287202.0,806585.0,1942360.0,0.0045017204022999,0.0899974696631289,1.22102658560688,0.0,13.03315879552476,43.933578154079896,60.94363038510057,70.3826138810529,11.958372751313656,10.192116412760974,4.894448701303499,27.45086391879095,4.09290528325924,5.42885345738505,6.281910805515111,7.09926961080609,8.022450067161161,9.07006341953019,10.35144002406858,12.02469313792637,14.673063587989372,22.95535060635688,5.92,7.04,7.99,9.02,11.56,13.26,15.68,20.0,0.2798384378555342,1.0022884158680327,3.3783783783783785,1.9607843137254903,1.7229729729729728
