"CFDA PROGRAM NUMBER","STATE APPLICATION IDENTIFIER (SAI NUMBER)","RECIPIENT NAME","RECIPIENT CITY CODE","RECIPIENT CITY NAME","RECIPIENT COUNTY CODE","RECIPIENT COUNTY NAME","RECIPIENT STATE CODE","RECIPIENT ZIP CODE","TYPE OF RECIPIENT","TYPE OF ACTION","RECIPIENT CONGRESSIONAL DISTRICT","FEDERAL AGENCY/ORGANIZATIONAL UNIT CODE","FEDERAL AWARD IDENTIFIER NUMBER","FEDERAL FUNDING SIGN","FEDERAL FUNDING AMOUNT","NON-FEDERAL FUNDING SIGN","NON-FEDERAL FUNDING AMOUNT","TOTAL FUNDING SIGN","TOTAL FUNDING AMOUNT","OBLIGATION ACTION DATE","STARTING DATE","ENDING DATE","TYPE OF ASSISTANCE TRANSACTION","RECORD TYPE","CORRECTION/LATE INDICATOR ","FISCAL YEAR AND QUARTER CORRECTION","PRINCIPAL PLACE OF PERFORMANCE CODE","PRINCIPAL PLACE OF PERFORMANCE: STATE","PRINCIPAL PLACE OF PERFORMANCE: COUNTY OR CITY","CFDA PROGRAM TITLE","FEDERAL AGENCY NAME","STATE NAME FOR RECIPIENT","PROJECT DESCRIPTION"
"12.610","SAI NOT AVAILABLE","ASSOCIATION OF CENTRAL OKLAHOM","73800","TINKER AFB","109","OKLAHOMA COUNTY","OKLAHOMA","731042400","Government codes: special district government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810083   0000","-","304","","0","-","304","03/03/2010","05/01/2007","08/31/2010","project grant  (B)","action-by-action reporting","","","4073800","OKLAHOMA","TINKER AFB","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OKLAHOMA","ENCROACHMENT (EN) TO PROVIDE TECHNICAL AND FINANCIAL ASSISTANCE TO TINKER AIR FORCE BASE (AFB), MIDWEST CITY, DEL CITY, OKLAHOMA CITY, SPENCER, NICOM"
"12.607","SAI NOT AVAILABLE","READING, CITY OF","63624","READING","011","BERKS COUNTY","PENNSYLVANIA","196013690","Government codes: city or township government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010030   0001","","25000","","0","","25000","02/03/2010","06/01/2008","03/31/2010","project grant  (B)","action-by-action reporting","","","4263624","PENNSYLVANIA","READING","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","PENNSYLVANIA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF THE NAVY MARINE CORPS"
"12.607","SAI NOT AVAILABLE","SAN ANTONIO, CITY OF","10624","BROOKS AFB","029","BEXAR COUNTY","TEXAS","782351016","Government codes: State government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010037","","424258","","0","","424258","03/02/2010","01/01/2009","06/30/2010","project grant  (B)","action-by-action reporting","","","4810624","TEXAS","BROOKS AFB","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF BROOKS CITY-BASE"
"12.607","SAI NOT AVAILABLE","SAN ANTONIO, CITY OF","65000","SAN ANTONIO","029","BEXAR COUNTY","TEXAS","782833966","Government codes: city or township government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010038   0002","","170550","","0","","170550","01/14/2010","01/01/2009","09/30/2010","project grant  (B)","action-by-action reporting","","","4865000","TEXAS","SAN ANTONIO","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT SAM HOUS"
"12.607","SAI NOT AVAILABLE","CITY OF EL PASO","24000","EL PASO","141","EL PASO COUNTY","TEXAS","799011153","Government codes: city or township government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010041","","223840","","0","","223840","03/12/2010","02/01/2010","01/31/2011","project grant  (B)","action-by-action reporting","","","4824000","TEXAS","EL PASO","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT BLISS, T"
"12.607","SAI NOT AVAILABLE","CITY OF INGLESIDE","65612","SAN PATRICIO","355","NUECES COUNTY","TEXAS","783625801","Government codes: city or township government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010033   0005","","202199","","0","","202199","02/04/2010","10/01/2007","07/31/2010","project grant  (B)","action-by-action reporting","","","4865612","TEXAS","SAN PATRICIO","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF NAVAL STATION (NS) IN"
"12.910","SAI NOT AVAILABLE","TEXAS ENGINEERING EXPERIMENT S","15976","COLLEGE STATION","041","BRAZOS COUNTY","TEXAS","778430001","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","31","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110910042   0001","","257488","","0","","257488","02/02/2010","04/30/2009","04/29/2011","project grant  (B)","action-by-action reporting","","","4815976","TEXAS","COLLEGE STATION","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","TEXAS","THE CS STUDY GROUP PROGRAM"
"12.610","SAI NOT AVAILABLE","COUNTY OF SPOKANE","67000","SPOKANE","063","SPOKANE COUNTY","WASHINGTON","992602052","Government codes: county government","funding adjustment to completed project","05","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910041   0000","-","41607","","0","-","41607","03/17/2010","08/01/2007","11/30/2010","project grant  (B)","action-by-action reporting","","","5367000","WASHINGTON","SPOKANE","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","WASHINGTON","ENCROACHMENT (EN) TO PROVIDE TECHNICAL AND POSSIBLE FINANCIAL ASSISTANCE TO FAIRCHILD AIR FORCE BASE (AFB), SPOKANE COUNTY, WA, AND ADJACENT COMMUNIT"
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF WASHINGTON","63000","SEATTLE","033","KING COUNTY","WASHINGTON","981056613","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500910044   0002","","378738","","0","","378738","03/16/2010","06/01/2010","05/31/2011","project grant  (B)","action-by-action reporting","","","5363000","WASHINGTON","SEATTLE","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","WASHINGTON","TAS::57 3600::TAS "(DARPA) QUEST: ROBUST QUANTUM GADGETS" (THE GRANTEE'S TECHNICAL PROPOSAL); THE RESEARCH TERMS AND CONDITIONS, 1 JULY 2008"
"12.910","SAI NOT AVAILABLE","UNIVERSITY OF WASHINGTON","63000","SEATTLE","033","KING COUNTY","WASHINGTON","981056613","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110810085   0003","","230000","","0","","230000","01/14/2010","07/11/2008","08/13/2010","project grant  (B)","action-by-action reporting","","","5363000","WASHINGTON","SEATTLE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","WASHINGTON","NEW TECHNOLOGY  FOR INSIDE-OUT DESIGN OF NOVEL ENYME CATAYSTS"
"12.607","SAI NOT AVAILABLE","REDEVELOPMENT AUTHORITY OF THE","56300","NEWARK","105","ROCK COUNTY","WISCONSIN","532023617","Government codes: city or township government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810085   0000","-","6457","","0","-","6457","03/02/2010","06/01/2008","12/31/2010","project grant  (B)","action-by-action reporting","","","5556300","WISCONSIN","NEWARK","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","WISCONSIN","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF GENERAL MITCHELL AIR"
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF WISCONSIN SYSTEM","48000","MADISON","025","DANE COUNTY","WISCONSIN","537061411","Government codes: State controlled institutions of higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","02","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","FA95500910033   0002","","83199","","0","","83199","03/17/2010","06/01/2010","11/30/2010","project grant  (B)","action-by-action reporting","","","5548000","WISCONSIN","MADISON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","WISCONSIN","TAS::97 0400::TAS "(DARPA) A NEW METHOD OF COMPUTATION OF DECOHERENCE IN QUANTUM COMPUTERS IN THE PRESENCE OF BROAD-SPECTRUM NOISE""
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","new assistance action","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00011010001","","229240","","0","","229240","03/29/2010","03/31/2010","03/31/2011","block grant  (A)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","IMPACT OF PRIMARY BLAST ON SPATIAL MEMORY IN A RAT MODEL OF BLAST RELATED TRAUMATIC BRAIN INJURY"
"12.420","SAI NOT AVAILABLE","FISH AND GAME, ALASKA DEPARTME","56320","NUIQSUT","185","NORTH SLOPE (BOROUGH)","ALASKA","998011856","Nonprofit agencies: other nonprofit","new assistance action","00","ARMY,DEPT. OF THE (EXC. CORPS OF ENGINEERS CIVIL PROGRAM)","W81XWH082017906","","47040","","0","","47040","03/01/2010","03/01/2010","02/28/2011","cooperative agreement  (B)","action-by-action reporting","","","0256320","ALASKA","NUIQSUT","MILITARY MEDICAL RESEARCH AND DEVELOPMENT","ARMY,DEPT. OF THE (EXC. CORPS OF ENGINEERS CIVIL PROGRAM)","ALASKA","SPT DOD DOCUMENT THE SPECIES COMPOSITION, NUMBER AND TIMING OF SUMMER 2010 OUTMIGRATION OF ELMENDORF AF BASE'S COOK INLET BELUGA WHALE AND SALMON"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010810003","","61571","","0","","61571","01/05/2010","09/01/2008","06/30/2010","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","UNDERSEA MEDICINE RESEARCH STRATEGIES FOR DECOMPRESSION SICKNESS AND OXYGEN TOXICITY"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010810001","","239877","","0","","239877","01/05/2010","06/01/2008","06/30/2011","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","MEDICAL RESEARCH FOR BLAST INJURIES"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010810001","","107283","","0","","107283","03/22/2010","06/01/2008","06/30/2011","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","MEDICAL RESEARCH FOR BLAST INJURIES"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010810003","","375597","","0","","375597","03/24/2010","09/01/2008","06/30/2010","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","UNDERSEA MEDICINE RESEARCH STRATEGIES FOR DECOMPRESSION SICKNESS AND OXYGEN TOXICITY"
"12.902","SAI NOT AVAILABLE","CAPITOL COLLEGE","45900","LAUREL","033","PRINCE GEORGE'S","MARYLAND","207089759","Government codes: State controlled institutions of higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","H982300910372   0002","","12044","","0","","12044","03/27/2010","03/27/2010","03/22/2011","block grant  (A)","action-by-action reporting","","","2445900","MARYLAND","LAUREL","INFORMATION SECURITY GRANT PROGRAM","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","DOD IASP SCHOLARSHIP PROGRAM"
